experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,collision_source,near_misses,min_clearance_m,intervention_rate_pct,filter_solve_ms,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv,extra_launch_identity_match,extra_observed_path,extra_observed_speed_mps,extra_observed_sim_seed,extra_observed_ros_domain_id,extra_observed_sim_ports,extra_observed_ctrl_ports,extra_profile_estimator_diagnostics_applicable,extra_profile_estimator_diagnostics_complete,extra_profile_estimator_diagnostics_error,extra_profile_estimator_required_concurrent_windows,extra_profile_estimator_publication_ready,extra_profile_estimator_publication_applied,extra_profile_estimator_abstained,extra_profile_estimator_readiness_rows,extra_profile_estimator_update_rows,extra_profile_estimator_time_to_first_ready_s,extra_profile_estimator_time_to_first_update_s,extra_profile_estimator_max_concurrent_windows,extra_profile_estimator_lifetime_accepted_windows,extra_profile_estimator_lifetime_rejected_windows,extra_profile_estimator_profile_force_gain_final,extra_profile_estimator_profile_ax_bias_final_mps2,extra_profile_estimator_profile_ay_bias_final_mps2,extra_profile_estimator_profile_bound_hits_max,extra_profile_estimator_feature_envelope_excursions_max,extra_profile_estimator_readiness_consistent,extra_estimator_backend,extra_estimator_contract_version,extra_conditioning_role,extra_controller_prior_terrain,extra_reference_profile_sha256,extra_reference_policy,extra_truth_free_controller_packet,extra_controller_tire_force_truth_rows,extra_profile_estimator_snapshot_rows,extra_profile_estimator_unique_snapshot_count,extra_profile_estimator_ready_snapshot_count,extra_profile_estimator_applied_snapshot_count,extra_profile_estimator_final_snapshot_seq,extra_profile_estimator_fallback_rows,extra_profile_estimator_max_evidence_age_s,extra_profile_estimator_min_snapshot_confidence,extra_profile_estimator_max_boundary_mass,extra_profile_estimator_min_observability_singular_value,extra_profile_estimator_update_wall_ms_median,extra_profile_estimator_update_wall_ms_p95,extra_profile_estimator_update_wall_ms_max
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,lane_change,7.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0023_nn_static_clay_lane_change_v7_b0_s403,ok,0,26.135053634643555,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0023_nn_static_clay_lane_change_v7_b0_s403/20260827_230118_982431_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1255,0.16354033342663032,0.694537,0.10668098289473683,4.2010451315789465,6.826239999999999,0.6001493045112781,14.3337609561753,16.090600000000002,139.52364354277535,82.835229,2.929939,0,chrono_body_contact,0,,,,,,,,True,lane_change,7.0,403,99,[25046],[25047],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,7085653a638402e5abfa5737dcf5188cf3bc55fb7a7340a71403cb917f35b2aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,lane_change,7.0,0,402,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0022_nn_static_clay_lane_change_v7_b0_s402,ok,0,26.224056243896484,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0022_nn_static_clay_lane_change_v7_b0_s402/20260827_230119_032834_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1263,0.1665867416110844,0.636609,0.09854512532299742,4.125976485788113,6.8263,0.5894252122554448,14.247577197149646,16.052199999999978,141.13193505352842,81.823786,2.997807,0,chrono_body_contact,0,,,,,,,,True,lane_change,7.0,402,97,[25044],[25045],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,7085653a638402e5abfa5737dcf5188cf3bc55fb7a7340a71403cb917f35b2aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,lane_change,9.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0026_nn_static_clay_lane_change_v9_b0_s401,ok,0,25.8759286403656,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0026_nn_static_clay_lane_change_v9_b0_s401/20260827_230145_119787_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1260,0.19222836508584346,0.537582,0.14854174210526316,4.424146578947368,7.85914,0.49157184210526306,14.233777777777776,17.3738000000001,142.51935986463002,84.790158,2.789701,0,chrono_body_contact,0,,,,,,,,True,lane_change,9.0,401,4,[25052],[25053],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,8738935243860ac000075a211607e15f3d93aec40193a3fb27ed22c8942c3b2e,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,right_left,5.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0030_nn_static_clay_right_left_v5_b0_s400,ok,0,25.97906494140625,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0030_nn_static_clay_right_left_v5_b0_s400/20260827_230144_929979_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1227,0.13272004921122882,0.407025,0.10641901508916325,3.51548683127572,4.36462,0.703097366255144,14.691915240423798,15.5048,130.02683962871185,44.305489,-30.966375,0,chrono_body_contact,0,,,,,,,,True,right_left,5.0,400,12,[25060],[25061],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,2df275ec6c3a4a1b2fbc274414784eef849a9e55ab7130f9593a0001877583aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,lane_change,9.0,0,402,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0027_nn_static_clay_lane_change_v9_b0_s402,ok,0,26.028709888458252,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0027_nn_static_clay_lane_change_v9_b0_s402/20260827_230145_075878_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1270,0.23456710258821784,0.729185,0.17650263932291665,4.477772916666667,7.835375,0.4975303240740741,14.135157480314959,15.926199999999998,143.64159357456944,85.299502,3.382116,0,chrono_body_contact,0,,,,,,,,True,lane_change,9.0,402,6,[25054],[25055],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,8738935243860ac000075a211607e15f3d93aec40193a3fb27ed22c8942c3b2e,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,right_left,5.0,0,402,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0032_nn_static_clay_right_left_v5_b0_s402,ok,0,26.031992197036743,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0032_nn_static_clay_right_left_v5_b0_s402/20260827_230145_142519_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1242,0.12211853827392975,0.36766,0.09777239972899729,3.4584361788617883,4.285035000000001,0.6916872357723577,14.490982286634459,15.405899999999999,126.89524329356954,43.569577,-31.012618,0,chrono_body_contact,0,,,,,,,,True,right_left,5.0,402,16,[25064],[25065],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,2df275ec6c3a4a1b2fbc274414784eef849a9e55ab7130f9593a0001877583aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,lane_change,9.0,0,404,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0029_nn_static_clay_lane_change_v9_b0_s404,ok,0,26.07834243774414,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0029_nn_static_clay_lane_change_v9_b0_s404/20260827_230145_191969_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1251,0.6318877504390009,1.181495,0.47027826058201055,4.533515476190476,7.829575,0.5037239417989418,14.362957633892886,15.965,148.6976145641774,85.783678,4.056841,0,chrono_body_contact,0,,,,,,,,True,lane_change,9.0,404,10,[25058],[25059],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,8738935243860ac000075a211607e15f3d93aec40193a3fb27ed22c8942c3b2e,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,lane_change,9.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0028_nn_static_clay_lane_change_v9_b0_s403,ok,0,26.377347469329834,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0028_nn_static_clay_lane_change_v9_b0_s403/20260827_230145_099559_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1246,0.5250454647859519,0.946933,0.40412732506527416,4.344831592689295,7.85415,0.4827590658543661,14.44073836276083,16.9775,142.6650154326098,84.856924,3.817306,0,chrono_body_contact,0,,,,,,,,True,lane_change,9.0,403,8,[25056],[25057],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,8738935243860ac000075a211607e15f3d93aec40193a3fb27ed22c8942c3b2e,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,lane_change,9.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0025_nn_static_clay_lane_change_v9_b0_s400,ok,0,26.38064169883728,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0025_nn_static_clay_lane_change_v9_b0_s400/20260827_230144_909096_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1185,0.41269268321772035,0.811345,0.31773249444444446,4.404455138888888,7.88199,0.4893839043209876,15.166784810126583,17.239600000000067,138.5178469718005,84.687791,2.410646,0,chrono_body_contact,0,,,,,,,,True,lane_change,9.0,400,2,[25050],[25051],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,8738935243860ac000075a211607e15f3d93aec40193a3fb27ed22c8942c3b2e,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,right_left,5.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0031_nn_static_clay_right_left_v5_b0_s401,ok,0,26.38240146636963,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0031_nn_static_clay_right_left_v5_b0_s401/20260827_230145_275343_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1207,0.15457013159942462,0.500275,0.11812028827586209,3.699771724137931,4.55094,0.7399543448275863,14.976661143330572,15.748800000000001,125.24542173226143,46.724327,-30.980701,0,chrono_body_contact,0,,,,,,,,True,right_left,5.0,401,14,[25062],[25063],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,2df275ec6c3a4a1b2fbc274414784eef849a9e55ab7130f9593a0001877583aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,right_left,7.0,0,402,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0037_nn_static_clay_right_left_v7_b0_s402,ok,0,25.979527473449707,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0037_nn_static_clay_right_left_v7_b0_s402/20260827_230211_463721_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1208,0.16010822869850735,0.500006,0.12076453064066853,3.972810306406685,5.554759999999999,0.5675443294866692,14.870960264900662,16.20740000000001,127.16138340433099,51.839585,-30.884898,0,chrono_body_contact,0,,,,,,,,True,right_left,7.0,402,26,[25074],[25075],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,2a22058ceeef679f207bd5220377a736edae3e63c7f59afab2d351bc5e8d1aca,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,right_left,5.0,0,404,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0034_nn_static_clay_right_left_v5_b0_s404,ok,0,26.330061674118042,20.0,0.98,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0034_nn_static_clay_right_left_v5_b0_s404/20260827_230211_486622_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1207,0.12529551626435664,0.373078,0.10042655939226519,3.53037044198895,4.332445,0.70607408839779,15.15310687655344,16.3994,129.6430829236962,44.638736,-30.90238,0,chrono_body_contact,0,,,,,,,,True,right_left,5.0,404,20,[25068],[25069],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,2df275ec6c3a4a1b2fbc274414784eef849a9e55ab7130f9593a0001877583aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,right_left,7.0,0,404,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0039_nn_static_clay_right_left_v7_b0_s404,ok,0,26.33087468147278,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0039_nn_static_clay_right_left_v7_b0_s404/20260827_230211_515631_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1199,0.15747818071533856,0.490354,0.12012713110181311,3.8038456066945603,5.2270199999999996,0.5434065152420801,15.098690575479567,16.490799999999997,129.30789288069457,49.267636,-30.886348,0,chrono_body_contact,0,,,,,,,,True,right_left,7.0,404,30,[25078],[25079],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,2a22058ceeef679f207bd5220377a736edae3e63c7f59afab2d351bc5e8d1aca,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,right_left,7.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0038_nn_static_clay_right_left_v7_b0_s403,ok,0,26.38230323791504,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0038_nn_static_clay_right_left_v7_b0_s403/20260827_230211_372319_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1202,0.16008128087176907,0.479778,0.1242021344537815,3.9669484593837536,5.4951300000000005,0.5667069227691076,15.105241264559067,16.1998,129.89858136325557,51.786899,-30.949625,0,chrono_body_contact,0,,,,,,,,True,right_left,7.0,403,28,[25076],[25077],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,2a22058ceeef679f207bd5220377a736edae3e63c7f59afab2d351bc5e8d1aca,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,right_left,9.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0040_nn_static_clay_right_left_v9_b0_s400,ok,0,26.381842136383057,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0040_nn_static_clay_right_left_v9_b0_s400/20260827_230211_597572_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1199,0.15765064089788727,0.445819,0.11976996244784423,3.9869561891516,5.843350000000001,0.44299513212795555,15.121451209341117,16.613999999999997,128.84679574511296,51.622835,-30.962746,0,chrono_body_contact,0,,,,,,,,True,right_left,9.0,400,32,[25080],[25081],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,2fd2c1dbb42c39cc163281ad14f69d4122484783b6b75aa488f2ea05e6c9793b,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,right_left,5.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0033_nn_static_clay_right_left_v5_b0_s403,ok,0,26.38294792175293,20.0,0.98,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0033_nn_static_clay_right_left_v5_b0_s403/20260827_230211_317046_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1156,0.13944396474713314,0.423059,0.10979694805194803,3.5610151515151522,4.3751,0.7122030303030304,15.75311418685121,17.5935,119.26054720125444,45.01954,-31.018491,0,chrono_body_contact,0,,,,,,,,True,right_left,5.0,403,18,[25066],[25067],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,2df275ec6c3a4a1b2fbc274414784eef849a9e55ab7130f9593a0001877583aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,clay,right_left,7.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0036_nn_static_clay_right_left_v7_b0_s401,ok,0,26.382900714874268,20.0,0.98,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0036_nn_static_clay_right_left_v7_b0_s401/20260827_230211_493119_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1242,0.16996001636392966,0.53396,0.13051266221628838,3.8584008010680906,5.26332,0.5512001144382986,14.790000000000001,16.085399999999996,131.6524303386876,49.960384,-30.961286,0,chrono_body_contact,0,,,,,,,,True,right_left,7.0,401,24,[25072],[25073],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,2a22058ceeef679f207bd5220377a736edae3e63c7f59afab2d351bc5e8d1aca,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
