slip_ratio,slip_angle,velocity,vertical_load,steering_rate,d_slip_ratio,d_slip_angle,d_velocity,bekker_Kphi,bekker_Kc,bekker_n,mohr_cohesion,mohr_friction,janosi_shear,mesh_spacing,Fz,Fx,Fy,My,sinkage,kappa_cmd,alpha_cmd,velocity_cmd
0.606839,0.039934,3.154786,6899.626411,0.152880,0.243418,0.001253,0.441328,3162100.493564,10711.163653,0.792028,8845.140039,0.590898,0.014669,0.103078,7464.855634,3383.422500,-3309.142745,-2114.492209,0.029831,0.628463,0.318637,3.111494
0.755189,-0.009209,6.066851,3217.941876,-0.251695,0.380970,-0.004229,0.988023,640681.033229,10560.569059,0.634154,2880.194005,0.602055,0.017953,0.098817,3243.125617,1807.523128,145.608898,-1083.212376,0.016851,0.744835,-0.035745,6.142865
-0.679821,-0.110741,8.443273,3500.484861,0.054997,-0.264514,0.001650,-0.448516,3234112.494852,18270.894598,1.164694,11154.177989,0.574584,0.013404,0.088429,3579.327810,-2611.857201,394.723737,852.147984,0.041446,-0.684225,-0.359499,8.427408
0.298569,0.050788,3.513771,6250.812462,0.058412,-0.395122,0.001729,0.586640,2051824.426956,6395.016774,1.019041,1409.642913,0.214515,0.020084,0.111765,6433.389136,672.868761,-742.278601,-1024.108985,0.062250,0.305848,0.207586,3.497241
0.621789,0.072122,3.477431,6484.670884,-0.174609,0.038751,0.002663,-0.412686,3504687.414288,12895.086660,0.700909,10310.708510,0.401671,0.020801,0.108640,6462.966001,1685.289739,-1895.762252,-1212.325169,0.019377,0.589111,0.350353,3.526318
0.506446,0.030887,4.453147,2853.656145,-0.506714,0.284753,-1.461965,0.716875,1704911.499753,16393.281339,0.363812,20080.726314,0.615942,0.017275,0.087265,2879.358615,1397.697057,-509.182580,-708.045747,0.000168,0.464257,0.118840,4.604588
-0.089578,0.005560,7.915883,3997.912357,-0.142732,-0.322290,0.145887,-0.736782,3173285.595163,17459.696184,1.124879,6376.078841,0.630154,0.018435,0.102084,3999.679991,-1212.257956,-262.488520,205.311318,0.028509,-0.088992,0.021600,7.958241
0.462338,0.049463,6.593312,7091.669578,0.106490,0.217503,0.105317,-1.073326,2921243.540026,18408.744195,0.406375,19555.261135,0.503383,0.013096,0.093523,7153.499323,2174.725854,-2858.272859,-1191.785999,0.003702,0.465436,0.341389,6.562337
-0.291797,-0.066532,2.720518,2751.709990,-0.023341,-0.267812,0.003919,-0.969804,700980.512034,2751.230199,0.515307,4304.282590,0.623454,0.010051,0.095573,2780.706283,-1572.242712,820.163904,529.587954,0.018373,-0.295192,-0.244145,2.726467
0.405008,0.012919,8.796421,5688.906005,-0.461784,0.241084,-0.006872,0.251361,2972423.943146,11393.238401,0.462405,12421.426223,0.592582,0.010734,0.107753,5924.184225,3307.164683,-506.046921,-1688.318443,0.002698,0.391961,0.043032,8.934963
0.514647,0.022964,5.396112,3388.186287,0.378605,0.261789,-0.009035,0.673179,669072.284909,15594.407287,0.889898,9931.850321,0.363131,0.018598,0.088746,3357.423255,1060.016665,-627.564209,-855.355316,0.029514,0.552961,0.190634,5.285159
0.843392,0.060906,5.869494,2617.335794,-0.517687,-0.242355,-0.007327,-0.487404,2030549.964798,3060.274662,0.557144,18614.669415,0.223270,0.022197,0.111933,2774.926702,717.257459,-344.674567,-447.351028,0.005265,0.797265,0.207195,6.021019
-0.670965,0.045704,2.597465,7007.183847,0.197442,-0.232625,-1.317523,-1.471039,2402517.190851,6582.941965,0.680962,15600.883753,0.292834,0.014303,0.113311,7091.760794,-2654.673053,-147.785571,793.232879,0.024016,-0.662574,0.139431,2.537711
-0.167918,0.080618,6.198086,7359.003645,-0.384819,0.228467,-0.001869,1.013527,603095.566233,5843.955629,1.035582,11219.316934,0.174410,0.024803,0.105387,7295.541974,-1142.247472,-1111.277162,-777.617093,0.104402,-0.188028,0.338616,6.307530
0.316580,0.003409,3.432440,3897.423629,0.062016,-0.065448,0.187356,-1.119540,1262157.506470,14552.769634,0.681576,12277.933709,0.606293,0.022629,0.087400,3866.172258,1667.942002,-103.742378,-1108.837753,0.028690,0.332254,0.015502,3.412989
-0.548017,0.019048,4.985655,7342.969517,0.474833,0.344668,-0.015126,-0.812446,538493.185896,18266.967085,0.597061,16982.716068,0.359851,0.014760,0.107003,6767.348896,-3269.008570,-95.413208,620.585474,0.065260,-0.531813,0.066020,4.843003
-0.605745,0.019077,2.612748,7402.944104,-0.433751,0.409807,-0.020199,-0.696201,3161779.975575,8401.134035,0.650526,18599.514560,0.306332,0.016819,0.090168,7368.221451,-2682.216647,-175.612350,876.848326,0.018744,-0.621963,0.072959,2.742070
0.387069,-0.001697,4.348179,4017.605726,-0.480264,0.207450,-0.016251,-0.703432,3889437.887820,16440.054761,1.202215,11393.113659,0.298839,0.020861,0.118160,4104.313468,1258.220621,-8.732980,-947.760436,0.028971,0.351369,-0.004134,4.491775
-0.371071,0.015770,8.874655,6941.943390,-0.214914,0.017697,-0.001249,-0.336704,532515.680504,3449.344708,1.103431,5212.299265,0.240496,0.012093,0.090470,7130.726326,-1957.053918,-176.368861,-420.325578,0.105498,-0.371880,0.056277,8.938828
0.064577,0.026771,3.042661,4479.323303,-0.121703,-0.022714,0.001027,-0.734608,3639050.386459,652.987230,0.732691,4062.915493,0.617407,0.024659,0.092671,4443.220305,415.968668,-920.488382,-391.736765,0.013425,0.057127,0.119874,3.078402
0.537469,0.052612,7.392292,4072.327938,-0.157648,-0.099639,1.784302,0.784665,1898117.872758,1462.202700,0.666339,5872.751803,0.471925,0.012517,0.106934,3971.865658,1600.004097,-903.622177,-956.445353,0.011094,0.530231,0.184607,7.439319
-0.433614,0.014629,6.313001,7196.836980,-0.115450,0.113331,-0.000659,0.044431,2069827.967750,12805.897367,1.188998,20403.046595,0.477126,0.015062,0.098274,7278.566315,-4842.246454,-357.485053,1259.027640,0.075859,-0.433317,0.057272,6.347577
-0.185081,-0.092987,2.847756,6077.418745,-0.096390,0.393550,-0.007346,-1.159810,853105.195449,5758.163990,0.320180,4776.408020,0.307768,0.024862,0.096715,5999.871236,-760.874145,801.764026,-8.869780,0.012931,-0.199565,-0.320103,2.874130
-0.046750,-0.092071,8.739233,3160.685772,-0.104945,0.376633,-0.000081,-0.740229,3714230.496746,8810.756550,1.105705,13820.696597,0.548130,0.012358,0.113900,3239.842650,-624.858632,1520.102432,50.313853,0.020040,-0.054726,-0.246984,8.769305
-0.579763,-0.009172,7.175537,4754.662206,-0.508010,0.282856,-0.011251,1.194479,1020369.575573,19041.589573,0.635795,20223.729668,0.215733,0.011560,0.115752,4828.485507,-1967.591941,28.028540,591.038233,0.021776,-0.585904,-0.028319,7.328560
0.665019,-0.033762,3.924878,3050.917759,-0.126637,0.235688,-1.382162,0.918291,1058207.458878,17338.786534,1.284649,5061.987692,0.268938,0.020869,0.092080,3087.791839,785.463276,271.730448,-772.532175,0.046391,0.656388,-0.130355,3.963296
0.458957,-0.035625,8.638008,3622.932842,0.010437,0.000712,-1.195237,-0.168432,605955.966044,5208.563806,1.162684,3098.021972,0.513030,0.013833,0.102321,3722.974565,1447.622970,593.280455,-1092.979714,0.029157,0.465693,-0.118899,8.634798
-0.285542,0.054780,9.119996,3649.158239,-0.187401,-0.241599,-0.187349,0.470304,2372958.833814,597.812351,1.005225,13989.236787,0.498347,0.020509,0.115403,3666.768422,-1530.749883,-645.524792,381.620430,0.028588,-0.289099,0.184764,9.175529
0.139512,0.071770,5.363463,5556.890815,-0.275222,0.100934,0.002171,0.756557,2604256.945359,3905.661218,0.948595,11715.810200,0.238288,0.023442,0.114396,5874.835309,286.675649,-1180.470558,-683.532282,0.038059,0.119614,0.261673,5.443719
-0.761263,0.016889,8.985262,3601.079242,0.105880,-0.335497,-0.000479,-0.305164,1851993.111404,10384.831122,0.449510,18752.899876,0.293193,0.019912,0.093369,3589.244346,-1161.079020,-21.427209,437.880950,0.004451,-0.759324,0.060963,8.953394
-0.778037,0.050732,7.585988,5281.739776,-0.261476,-0.098055,0.000075,0.620506,865532.482444,780.359358,0.732964,5292.968396,0.485867,0.017799,0.091919,5115.266372,-2773.059751,-228.226395,770.744672,0.049938,-0.780553,0.279699,7.661950
0.687514,-0.048457,4.531918,6898.053623,0.341084,-0.412369,-0.009593,0.368261,3948832.289978,12446.627054,0.392513,6642.169354,0.383006,0.022875,0.111103,7098.750160,1835.584652,845.432329,-930.358879,0.000986,0.728616,-0.182959,4.431433
0.352205,0.048691,7.310249,2548.321678,-0.252670,-0.082672,-0.000554,-0.869703,3919475.516869,626.724230,0.547272,1488.815082,0.651757,0.021817,0.097150,2493.381674,735.636277,-654.657297,-386.878830,0.001018,0.340318,0.211358,7.383782
0.262031,0.047745,9.276957,6575.177936,0.305518,-0.095945,1.927245,0.299444,3011997.462717,10048.546418,0.880758,13379.465279,0.536709,0.016260,0.106101,6562.597069,2217.404423,-2092.997202,-1534.633399,0.022566,0.276930,0.176042,9.186893
0.524242,-0.024755,3.262004,6851.284318,0.218253,0.138079,0.001201,0.208598,1995306.591460,13431.506402,0.594313,7156.873074,0.136491,0.016195,0.110132,6642.545040,927.422614,260.495096,-888.371219,0.021949,0.563627,-0.093017,3.196913
0.200130,0.047871,7.003231,6205.830652,-0.210568,-0.075586,0.000047,-0.208393,3812593.904033,16074.887159,1.299729,15622.886237,0.295984,0.012114,0.115646,6274.290486,1164.919960,-1633.101781,-1270.939690,0.048082,0.192270,0.171998,7.065308
0.514643,0.006628,6.136461,6450.240993,0.031779,0.305241,0.275305,-1.179567,2108263.487460,11586.480258,0.958418,19992.684618,0.589503,0.016401,0.095179,6446.533476,4255.445037,-330.738214,-2619.568237,0.038172,0.526938,0.025686,6.126164
0.567201,0.015612,4.104847,4084.582460,0.129556,-0.313236,-0.000983,0.463356,2990323.745899,11031.385392,0.469993,18166.729376,0.355096,0.017714,0.088008,4041.000878,797.336752,-1023.126037,-502.231236,0.004396,0.584958,0.381696,4.069076
0.140892,-0.029929,6.672003,7083.515744,-0.055273,-0.377449,-0.002515,-0.616793,2442248.765581,8956.576611,0.804390,12190.883411,0.384986,0.016786,0.112479,6839.914140,1278.131346,1094.725416,-1104.564971,0.024417,0.143429,-0.095437,6.688027
0.201431,0.012668,8.988419,6207.135377,0.277374,0.205469,-0.003316,0.410619,3171838.722170,19503.038384,0.564083,7944.892020,0.203949,0.019369,0.088887,6256.204499,649.053321,-185.391473,-540.667378,0.007710,0.220298,0.049201,8.905667
0.668953,0.043277,4.319392,5382.803481,0.226071,-0.219071,-0.003995,0.604196,1057107.601865,18580.626237,0.688760,14882.270675,0.596615,0.013081,0.102398,5447.997793,2760.088049,-2587.337276,-1770.213434,0.032046,0.691783,0.323045,4.255371
-0.179943,-0.010429,4.502278,4901.123352,-0.524041,0.224003,-0.018097,1.120632,3698309.856995,9737.520170,1.156111,7080.346869,0.539335,0.017699,0.118599,4839.809660,-2172.336378,195.158150,576.870499,0.035531,-0.280256,-0.029247,4.660165
-0.330044,-0.010069,4.227652,4450.595913,-0.007694,0.294996,0.386133,-1.448599,2119043.395589,1312.101992,0.552978,7726.897344,0.240601,0.022945,0.115479,4357.583766,-753.644589,58.809167,202.153812,0.007585,-0.325965,-0.038654,4.228909
0.452382,0.034817,4.312629,6902.067975,0.322874,-0.219781,-0.011191,-0.367443,2257391.680637,4749.554550,1.019238,11775.529308,0.392892,0.021085,0.109361,6829.082457,1506.486843,-2311.210216,-1480.104395,0.051678,0.481654,0.358073,4.221588
0.027778,-0.000739,7.154159,5630.403066,0.267983,0.241803,-0.002593,-0.708319,1877836.000022,2874.556271,0.764480,3133.130899,0.149875,0.015758,0.100434,5744.867520,73.173660,44.386040,-509.722982,0.026621,0.046412,-0.004467,7.073159
-0.226655,-0.009892,8.787633,6784.867208,-0.449378,-0.074402,-0.007762,-0.600086,2985263.708539,12607.865627,0.724997,7537.781773,0.537447,0.019370,0.080789,6896.674560,-2638.855381,335.643538,750.925313,0.023160,-0.233711,-0.041189,8.921810
-0.505038,0.005448,3.590161,2620.806429,0.081431,-0.391805,-0.000567,0.718052,845846.340212,3462.742910,0.757759,1005.909065,0.619612,0.021825,0.100255,2724.350105,-1536.712977,-29.849571,457.804214,0.037351,-0.498838,0.024379,3.566136
0.049163,-0.070652,8.237476,4604.856968,-0.457312,-0.236715,-0.010274,0.599354,2698341.472575,4271.052371,0.426829,20477.759628,0.585742,0.018637,0.099596,4687.170220,90.263779,1317.690789,-143.030672,0.002196,0.030506,-0.230826,8.371305
-0.442927,-0.052822,8.920087,4729.406363,-0.219658,-0.168985,1.633147,0.217463,1634040.176824,4451.695800,0.887045,18016.176573,0.203005,0.023200,0.101178,4752.813527,-1485.082697,300.240296,250.938087,0.033186,-0.446095,-0.172816,8.985208
-0.442313,-0.002486,6.012287,5349.665750,-0.450118,-0.113533,-0.315840,0.893772,2470496.631149,9406.759653,0.369070,7467.974588,0.432871,0.015696,0.086517,5337.870696,-1606.259382,14.327040,685.863493,0.001524,-0.451206,-0.007874,6.147836
0.576352,0.021381,4.035689,4979.101788,0.439108,-0.027696,-0.017800,-0.135173,2000716.727329,17825.136436,1.081459,11981.560824,0.631339,0.015802,0.082118,5262.263136,3343.788370,-1734.615259,-2118.919702,0.044080,0.635235,0.184136,3.906023
0.758774,0.038230,7.834457,3799.355217,0.135069,0.320465,-0.000860,-0.547940,1557193.332254,3767.437952,0.945610,13397.562470,0.232602,0.012465,0.101904,3772.983838,1197.597617,-431.376027,-878.635766,0.019300,0.774294,0.150147,7.794111
-0.584415,0.044315,4.959967,2711.975259,0.291743,0.295049,-0.006087,0.891584,2167148.351114,11653.980867,0.605200,5919.759073,0.440450,0.017175,0.111974,2668.713322,-1036.550439,-114.375127,388.544179,0.006227,-0.575812,0.169099,4.874191
0.106338,0.020908,6.709899,2739.356885,-0.081836,0.153598,0.002141,1.081839,1151982.691091,1487.489148,0.742764,5937.875813,0.215395,0.011281,0.081865,2775.713882,10.970527,-634.966715,-205.611419,0.019168,0.105343,0.391132,6.733608
-0.405082,-0.023527,8.080073,5468.877894,0.053127,0.281950,-0.000337,0.946901,3228291.364763,448.452977,1.173915,18469.054694,0.226576,0.019579,0.090049,5498.427866,-1862.235686,235.177846,231.994782,0.051565,-0.400419,-0.091298,8.065044
-0.733871,0.024116,7.974441,5551.669664,0.307239,0.168372,-0.005629,-0.417146,1079602.905612,5596.127856,1.115421,18936.078849,0.283916,0.016494,0.096349,5430.667026,-2811.098627,-280.586544,449.708196,0.096814,-0.730496,0.352347,7.887505
0.123819,-0.099578,2.788312,4707.365380,-0.508114,0.327233,-0.041438,-1.183202,3998810.925873,2666.349714,0.449906,2360.028142,0.134989,0.021472,0.102350,4722.527659,55.738393,254.984007,-134.650168,0.001768,0.060173,-0.278980,2.933861
0.711734,0.036185,6.068947,6139.702357,0.376624,-0.221062,-0.009576,-1.185566,1978383.253129,14727.499496,1.110328,8537.179654,0.589821,0.015188,0.116869,5910.031971,3526.348301,-1122.600301,-2257.304512,0.038161,0.750842,0.130532,5.956229
-0.247731,-0.095202,8.057189,4045.838188,-0.087290,-0.091938,-0.001366,1.488832,1032280.274202,12414.335136,0.934535,20529.976551,0.232162,0.014339,0.096152,4044.669634,-1355.116874,936.643575,173.491014,0.040412,-0.256134,-0.294795,8.083285
-0.255252,0.055176,7.078171,3413.095264,-0.124365,-0.297462,0.000092,0.053339,2727487.182712,5744.468694,0.667978,8050.926455,0.401487,0.010548,0.117038,3232.588225,-958.813231,-515.589654,280.766348,0.009979,-0.258725,0.200678,7.114770
0.222855,0.059110,6.382566,6812.565157,0.001472,-0.259810,0.002489,1.395071,3863108.888081,18128.535758,0.497682,12333.984472,0.475726,0.021663,0.117063,6830.567913,931.536581,-1758.651996,-628.994475,0.005570,0.220747,0.268865,6.382923
-0.607109,0.000433,6.357099,3231.987466,-0.440602,0.185222,-0.008873,-0.795494,2279479.436658,16084.148918,0.370269,6499.230448,0.350397,0.023389,0.100178,3269.451305,-735.429049,-10.984060,316.362856,-0.000570,-0.612586,0.020748,6.488621
0.027870,0.003792,7.029065,7022.165499,0.006464,0.198760,-0.000712,-0.873424,3347222.834826,6425.710424,0.878887,17773.704830,0.561056,0.021963,0.080180,7257.005503,-601.877177,-3725.104555,-267.139327,0.030885,0.034107,0.389622,7.026568
-0.555819,0.026537,7.835326,5353.490930,0.367030,0.135040,-0.008396,-1.225914,1134144.830526,8351.542207,0.482114,2319.336792,0.480374,0.021344,0.088603,5532.933326,-2231.010419,-484.743196,703.595796,0.017199,-0.549122,0.306739,7.729581
-0.133677,-0.018735,3.798178,3818.648840,0.197396,0.220229,-0.795963,-1.377148,2616476.560399,18081.901973,0.465377,11474.462738,0.293298,0.014294,0.092399,3789.429064,-430.178496,247.766796,103.426382,0.003224,-0.114950,-0.088552,3.738442
0.137352,-0.047669,4.319833,2760.901461,-0.427508,0.183935,-0.015541,0.243546,1798790.785006,3385.128676,0.726523,4494.304386,0.539717,0.024446,0.098078,2760.610866,384.584913,516.686140,-341.886065,0.013631,0.108395,-0.143964,4.446901
-0.063358,-0.061953,8.966251,4384.181676,0.236655,-0.957440,0.000152,-0.401505,1542976.797739,10550.326125,0.951137,2180.194640,0.603642,0.011874,0.096370,4495.151721,-1058.522510,1995.066580,8.882702,0.033224,0.264717,-0.226693,8.896827
0.234893,-0.018102,6.104895,6294.309294,0.116063,-0.398412,0.000355,-0.704325,3572237.243870,11742.606749,0.700570,4750.617354,0.442084,0.017375,0.119108,6355.593975,1598.501021,529.120865,-1057.530594,0.013162,0.248947,-0.060992,6.069554
-0.046231,-0.095925,3.404082,7074.777953,-0.249859,0.425748,-0.256922,0.372004,1234526.124788,8976.497988,0.539096,20471.022590,0.491698,0.018817,0.110792,7234.177865,-1096.297619,2895.032553,70.773144,0.023378,-0.072403,-0.280151,3.476257
-0.078394,0.013517,7.003732,4602.811337,-0.229193,0.362873,0.448469,1.060125,1730989.687512,12938.467439,1.056317,2870.792857,0.460181,0.013245,0.082728,4523.205421,-1175.022424,-672.928549,23.566634,0.043380,-0.081522,0.056051,7.073382
-0.700014,-0.064007,9.602801,3395.181732,0.383331,-0.206277,-0.001395,1.632863,3142017.236392,3009.041020,0.536134,19417.348573,0.553876,0.020678,0.093458,3657.291900,-1985.174206,198.461189,811.857005,0.003281,-0.697332,-0.247836,9.492157
-0.243685,-0.012420,2.626168,4056.570950,0.227511,-0.251618,-0.005320,0.226490,1564688.561780,4837.170373,0.498838,17801.947566,0.441574,0.022099,0.107214,3842.828558,-967.688615,195.936279,249.675057,0.012694,-0.219158,-0.064128,2.558210
-0.743950,-0.056474,6.787927,6844.007888,0.029206,0.099031,0.001686,-1.371981,3229733.453401,17775.976064,0.533949,20242.095138,0.580621,0.015996,0.110001,6851.481991,-4455.766421,292.736605,1848.648045,0.006968,-0.743484,-0.195542,6.778363
0.773672,0.037540,7.619269,6910.045220,0.260305,-0.039524,-0.004101,-0.775491,3689743.569859,18099.599114,0.409355,20112.860514,0.382370,0.012362,0.082161,6793.278058,2547.071413,-969.787838,-1320.960093,0.002337,0.797779,0.163284,7.541579
-0.480370,0.047856,4.811937,3089.008892,-0.105107,-0.201311,0.001701,-0.836564,2056490.326141,14043.586049,0.896439,19377.510583,0.346248,0.022314,0.083435,3123.024188,-1417.535768,-459.953370,449.543049,0.025785,-0.484582,0.327347,4.841139
0.087282,-0.025211,3.104861,7307.928320,0.031619,-0.188879,-0.002185,0.313448,3551301.843777,18237.642105,1.050988,7259.962880,0.293785,0.012363,0.110803,7588.528706,873.180515,1194.747393,-1104.270356,0.046117,0.096206,-0.084920,3.095691
-0.279197,-0.036990,7.454562,3063.182208,-0.138328,-0.034055,1.454945,-0.974702,1533379.106691,17734.430027,0.443163,10468.517810,0.382965,0.023354,0.085022,3039.891902,-585.281432,222.267131,173.760297,0.004650,-0.280541,-0.151031,7.495071
-0.527496,-0.014621,8.443937,5453.659774,-0.301052,-0.061034,-0.003312,1.269684,2534342.429714,13130.553678,0.663472,16758.305967,0.173142,0.024927,0.100487,5684.764327,-1221.889450,52.661773,283.547617,0.014719,-0.529767,-0.050548,8.535389
0.522146,0.039401,7.013267,5496.928123,0.478898,0.337614,-0.011232,1.434749,1827718.817776,12350.431799,0.808612,16191.481373,0.400546,0.017895,0.104686,5566.517829,2235.242973,-941.562862,-1483.692592,0.022689,0.559491,0.142855,6.872227
-0.054999,-0.007668,2.962700,2829.148147,0.471480,-0.025924,0.487077,0.148879,2406528.525364,10085.224315,0.729633,14981.024317,0.543744,0.014652,0.111470,2837.682605,-500.808857,264.218949,92.367945,0.012269,-0.001440,-0.026876,2.821429
-0.725967,0.028529,8.922038,2939.512907,-0.214168,0.373590,-0.000547,-0.103975,2487005.249354,11083.855073,1.173084,16030.719039,0.321057,0.023467,0.086531,3024.894757,-1638.335627,-88.408068,451.070454,0.040679,-0.726423,0.136987,8.985622
0.185367,-0.012222,5.985794,6395.660766,-0.456973,-0.174610,-0.008080,-0.282802,1986906.037333,14622.440438,1.265959,9561.749368,0.568149,0.013362,0.110912,6244.915798,2241.312864,744.005568,-1836.947620,0.053904,0.165789,-0.049606,6.122486
0.546947,-0.136272,6.728239,6465.586893,-0.352448,-0.307394,-0.006937,1.106604,3055356.249459,7485.501628,1.101078,8348.021836,0.497163,0.018415,0.110940,6581.950464,1847.764092,2790.059844,-1507.420402,0.041327,0.493192,-0.384466,6.826753
0.400930,-0.114316,9.195807,6750.772617,-0.254828,-0.326575,-0.003380,-0.184438,3898528.082285,16304.899303,0.979804,5037.064456,0.568605,0.010352,0.113378,6586.666024,2162.792581,3173.602571,-1451.634665,0.024880,0.372664,-0.318343,9.268293
0.661560,-0.003062,2.786629,5241.901087,-0.348759,1.117564,-0.077713,0.364779,3671941.031996,6476.181943,1.207009,5188.394237,0.294594,0.011512,0.107682,5197.009405,1727.749630,14.194936,-1294.824217,0.043092,0.293330,-0.010584,2.891453
0.556635,0.050407,9.183834,4301.521896,0.076248,0.039600,0.076535,0.521999,2392986.478444,17589.473102,1.147025,18379.189538,0.540235,0.017515,0.112774,4299.389826,1574.086345,-2081.061461,-1162.653682,0.029039,0.554917,0.366592,9.162744
-0.717096,-0.083977,7.036351,4247.017784,0.540089,-0.124555,0.534848,0.716708,959890.705136,7047.393555,0.737115,19720.328933,0.410667,0.023289,0.119092,4266.562818,-2454.499884,252.491454,777.950297,0.040244,-0.712689,-0.283276,6.881104
0.525168,-0.081864,4.996371,2946.048917,-0.498705,-0.182990,-0.017078,0.801064,1357093.554812,18205.395576,0.711920,16279.900986,0.130033,0.018348,0.098724,2987.166358,528.427957,484.896687,-458.966923,0.015082,0.475503,-0.274402,5.140723
-0.081448,0.001345,7.379130,3593.105798,0.157739,-0.207021,-0.001069,-0.176808,2911000.291639,18625.659244,0.818441,5739.553196,0.153402,0.021871,0.086651,3418.121393,-173.193447,-379.794571,-116.750708,0.015549,-0.070892,0.376971,7.334966
-0.029728,-0.018169,8.809553,6036.236097,-0.501104,-0.008118,-0.009891,0.086361,1446813.662924,5467.781725,0.522967,12850.438641,0.523600,0.024439,0.084889,6045.911176,-364.585540,706.427610,-199.091051,0.016380,-0.040452,-0.067901,8.959598
-0.611266,0.019028,3.641270,6183.268422,0.113140,-0.153059,0.112501,0.478649,677356.583249,5767.816701,0.448360,19537.588957,0.614376,0.013917,0.090145,6277.340681,-4606.334785,-943.694928,1540.551519,0.040411,-0.607291,0.374534,3.610065
-0.206958,-0.001889,7.019826,3383.635231,0.328182,-0.319602,-0.531885,-0.329112,2945098.444862,11244.870555,0.424964,1838.706404,0.426338,0.015134,0.089675,3300.356250,-586.555817,156.656057,240.238943,-0.000390,-0.191025,-0.068475,6.921264
