slip_ratio,slip_angle,velocity,vertical_load,steering_rate,bekker_Kphi,bekker_Kc,bekker_n,mohr_cohesion,mohr_friction,janosi_shear,mesh_spacing,Fz,Fx,Fy
-0.250128,0.184911,3.932378,7315.424538,0.102118,2867868.936462,6514.115690,0.437929,3234.828246,0.536477,0.020255,0.085436,7691.680820,-2199.657541,-1091.830193
0.493629,0.042993,2.189022,4260.929849,0.071157,2664344.019172,19347.902216,0.906264,7249.459353,0.138646,0.014668,0.087832,4361.553888,701.644920,-92.529366
-0.300269,-0.460260,9.847719,6183.801632,-0.375897,899513.497058,17963.112533,1.250361,8640.561737,0.457775,0.016131,0.089970,5674.485437,-2239.577870,1648.484516
-0.471036,0.193305,3.999947,6371.776702,0.113267,1918058.664245,10745.050166,0.837978,4677.575674,0.466597,0.012126,0.091741,5846.353097,-2866.897945,-539.674977
0.749680,0.370331,3.915316,3237.383565,0.190063,799515.951897,17408.140173,0.682890,8211.717334,0.542171,0.019844,0.093201,3763.902645,1441.596210,-1505.332344
-0.209358,0.599989,6.645154,7147.779726,0.417866,2529860.281287,2080.211662,0.496711,5923.795165,0.527256,0.011211,0.087827,7581.672681,-2539.560381,-2954.005960
0.359445,-0.280171,6.440728,6519.251817,-0.203165,2724738.199008,3124.271717,1.268095,9881.689349,0.572604,0.016815,0.087598,6552.439103,2085.963035,2853.515928
0.798234,-0.588253,5.786451,6572.733024,-0.365260,1473423.202787,17644.591721,1.107421,11483.021771,0.288922,0.022090,0.110405,5857.303849,849.171852,1827.201968
0.865199,0.342017,8.228864,6032.153599,0.247555,3279762.926525,7460.655071,0.638395,9733.625174,0.398475,0.023797,0.107532,6703.799629,1970.354920,-1653.750590
0.176422,-0.046597,7.660720,4561.999335,-0.051576,1034361.941258,13012.250529,1.146100,14081.854498,0.650749,0.016297,0.090106,5234.560517,1778.934823,688.282533
-0.599040,-0.058468,2.873429,7259.719534,-0.035871,1587479.805442,8643.558767,0.736888,17276.244776,0.225597,0.021235,0.085536,6957.506976,-2200.397812,79.689132
0.392284,-0.105493,4.447134,5982.441251,-0.117960,1520233.868921,13514.774592,0.996795,13873.552470,0.131558,0.023866,0.090949,5929.844031,930.105862,373.692554
0.740593,-0.484342,2.192422,3706.131573,-0.560000,3722871.382850,19370.364367,1.175616,12005.274905,0.577021,0.016575,0.102781,3347.179519,1456.422897,2005.083787
-0.652767,0.507856,8.892657,3758.941273,0.272566,3449622.948057,19222.404735,0.357806,8174.193634,0.285053,0.021698,0.082303,3628.616817,-705.660009,-164.202557
0.384968,0.395877,8.763064,5832.351215,0.198306,2553733.481036,17955.665727,0.971126,18576.141885,0.324155,0.014994,0.112999,5866.487400,934.578470,-2041.775417
0.814731,0.347434,2.145175,2789.107150,0.200134,1607092.200017,10095.628930,0.573284,1934.355993,0.228537,0.015250,0.119857,2861.236064,466.076720,-417.236978
-0.678915,-0.347837,3.147879,4188.111996,-0.185945,2050328.599993,6520.126278,0.533925,15890.415558,0.288120,0.024489,0.103597,3950.774294,-1223.768324,202.880699
0.767438,0.009887,8.655962,4407.499922,0.010251,2814063.858811,6284.221466,1.275732,14454.820219,0.557081,0.018584,0.105775,5871.198423,3573.928999,-83.920121
-0.551789,0.281361,5.119228,7058.503921,0.297019,1400306.115835,1412.815474,0.684544,6942.800166,0.369116,0.019829,0.114986,6557.420096,-2400.381298,-446.107410
-0.969975,-0.305236,9.599269,6864.647867,-0.252955,546934.996609,16147.313412,0.745136,10242.208529,0.191408,0.018200,0.085308,6721.932320,-2075.939734,15.721966
0.344914,-0.504302,4.665956,2658.946374,-0.560000,2504774.581449,4082.394470,0.584543,6474.641261,0.570383,0.014813,0.113709,2167.503469,354.887048,1170.336858
0.746321,0.554308,2.166089,6252.492343,0.560000,1291115.479032,15358.678470,1.263534,12204.478657,0.419274,0.017065,0.111193,5971.376389,1240.561123,-2816.434087
-0.568495,0.056671,7.119928,6143.950119,0.084497,2061491.503825,2244.767240,1.147609,17279.342036,0.123505,0.017922,0.104402,6083.556579,-1872.645888,-69.414020
0.374158,-0.514940,3.569237,6256.123092,-0.401112,3721050.176796,11517.008428,0.721623,1601.732164,0.460128,0.024861,0.100325,6167.119425,673.823411,2155.353119
0.373632,-0.516629,4.015637,6207.249043,-0.398180,1301799.057291,15721.902712,0.636413,12084.461564,0.271453,0.013711,0.098562,5528.119724,495.921869,1684.078270
-0.144485,-0.245473,6.559077,3114.829254,-0.216990,2828608.761818,13591.695761,1.076904,19311.404044,0.453131,0.023726,0.101144,3133.569468,-795.333590,933.234812
0.750411,-0.224115,4.289781,4395.243160,-0.164466,840600.472738,5879.968109,0.743660,2874.934979,0.529863,0.016759,0.087756,4513.582952,2087.241865,1169.612577
0.176746,0.398093,7.860446,3285.188249,0.481891,1188912.052432,4798.372972,1.077803,7542.114634,0.387451,0.015292,0.096333,2921.273627,95.246533,-1003.627446
-0.171022,0.458871,4.384577,6177.572804,0.408161,628326.113877,5110.324165,0.897478,11983.730310,0.145029,0.019526,0.095887,6403.648680,-1020.720009,-1042.800275
-0.817939,0.514238,4.931575,5969.647204,0.312784,1270895.962214,9105.890598,1.065145,19377.786692,0.385748,0.020621,0.089095,6248.376191,-3566.914467,-277.758301
0.699907,-0.012515,6.703729,4157.106592,-0.010416,1937951.000082,9785.399759,0.587798,8179.561854,0.659521,0.010118,0.083126,3920.398258,2975.314076,90.878996
0.492408,-0.111591,3.772350,7354.377230,-0.065073,908110.536201,19170.076445,1.229378,19300.060324,0.133012,0.013268,0.080555,7913.190819,1959.716099,780.248738
0.552956,0.260137,9.070340,5055.513321,0.293190,1796240.163107,14540.960744,0.327363,17997.391804,0.209169,0.010721,0.083670,3880.819824,696.450530,-563.555847
0.829469,-0.150334,3.638025,2546.430832,-0.076315,1899118.888289,15259.788876,0.579436,1386.466500,0.584999,0.015667,0.110525,1964.299038,969.016907,328.777299
-0.612440,0.217821,3.745099,6871.766908,0.159822,598375.576038,11336.017534,0.924697,17673.408016,0.456749,0.017417,0.108798,6533.628025,-4256.585590,-455.448904
-0.807915,-0.250898,9.552367,5945.731886,-0.309435,2840801.911655,2261.977472,0.951136,15564.443678,0.107268,0.020367,0.082720,5652.351395,-1319.647326,74.662009
0.425733,0.339811,4.189341,6605.845334,0.184322,1259644.600172,11135.044467,0.764825,9113.161188,0.526986,0.015433,0.115241,6883.234189,2041.084939,-3190.672622
0.578720,-0.029953,3.626634,6164.951421,-0.027679,1065284.988831,5174.606887,0.686373,13760.516436,0.320123,0.012007,0.107892,6218.794055,2436.568227,203.848801
-0.493686,-0.132278,9.684604,2684.278842,-0.163315,3742129.370372,4293.731464,1.034020,19876.461313,0.607538,0.022221,0.081500,2866.495451,-2004.813228,259.631632
0.445526,-0.491303,5.786017,2805.929789,-0.281481,1258378.836813,7880.850801,0.448678,8907.367578,0.585511,0.013856,0.093428,2578.029436,592.055118,1447.281378
0.393086,0.023025,7.718074,5582.744502,0.018592,2095145.429243,2184.437700,0.450049,20436.668534,0.401173,0.016427,0.119194,5867.499784,1750.137645,-145.519643
-0.333693,-0.088171,7.880550,3123.737312,-0.067259,1324005.385242,15311.050583,1.265662,1294.324939,0.290865,0.023536,0.092241,2940.383223,-662.949563,105.283015
0.837282,0.557583,7.185058,5573.615773,0.454145,1785763.790816,16029.709004,0.713664,12964.607186,0.266775,0.021686,0.110415,4613.594734,719.229187,-1307.722010
0.636194,-0.497532,6.564987,4260.774366,-0.382156,3713328.822670,873.462917,1.239189,9815.923142,0.505878,0.012796,0.103971,4473.620804,1210.532855,2203.901065
-0.859842,-0.448985,7.736675,7464.991614,-0.560000,2569192.829016,5371.343228,0.616650,16165.795695,0.356098,0.010855,0.101941,8624.406102,-3788.281962,288.560172
0.138544,-0.162427,9.220027,3266.086495,-0.100654,2129214.259154,1663.415354,0.768432,5377.547157,0.441631,0.024544,0.113571,3611.924494,373.464700,585.598730
0.364007,0.514537,6.033726,4084.110895,0.311879,3645419.676080,15937.424372,1.007608,3378.256701,0.164234,0.013125,0.119049,3294.430952,128.436792,-551.796003
-0.623875,0.250591,7.249030,3805.708699,0.281563,515626.488378,1053.364466,0.543768,10563.326374,0.130007,0.023011,0.091854,3464.470667,-706.514826,-91.238338
0.744297,0.584216,6.713849,6396.205580,0.558226,1570896.405732,18122.341244,1.183692,14317.462630,0.221391,0.015827,0.117320,4637.213087,567.054241,-1324.337262
-0.529179,-0.400042,6.612298,6684.503138,-0.231293,2530292.545759,8653.706968,1.114361,15956.459674,0.287486,0.022043,0.088284,6737.153807,-2508.520525,775.221586
-0.652248,0.532165,9.844421,6128.196007,0.370536,3175817.991015,13610.495644,0.952112,8422.921385,0.281405,0.010529,0.116198,6291.922099,-2143.430458,-486.749800
-0.058458,-0.253980,7.491173,7261.567474,-0.307141,1796726.541388,5010.413998,0.667237,3899.074672,0.136947,0.014048,0.084772,6223.048505,-240.352063,619.763567
-0.788197,0.488236,8.254983,6755.822090,0.271573,569106.420575,11226.308033,0.657019,2249.807854,0.467698,0.023059,0.086301,6896.292603,-3230.857356,-331.007181
-0.071244,-0.564589,5.502979,7204.044439,-0.336749,3673595.045546,17548.427671,0.759654,2460.338600,0.616744,0.020654,0.117083,7114.167405,-1550.399839,3657.074184
0.433184,-0.032142,5.762100,6011.954818,-0.026587,1604004.666686,15771.465207,0.954837,1751.902030,0.519765,0.015036,0.100169,6143.250605,2775.449147,311.810724
-0.576667,0.322477,9.713599,6489.343105,0.165152,3892101.487261,14224.453236,0.409266,15639.037320,0.360454,0.013258,0.097590,5995.927895,-2182.763181,-475.872570
0.889268,-0.192467,3.375351,5616.038381,-0.216879,1963607.515720,434.631162,0.355729,3062.089375,0.533993,0.014032,0.119956,6204.440274,3054.076832,1274.775280
-0.227323,-0.173053,8.283289,4796.474412,-0.187451,3874738.091879,711.753124,0.832692,16653.174301,0.589925,0.010102,0.087244,4777.464429,-2666.575396,1463.013442
0.840982,0.222491,7.409339,3208.981797,0.383695,3804553.862712,6902.101876,0.888500,17605.984832,0.285738,0.020025,0.107424,3121.561348,1015.876020,-524.325173
-0.690076,0.156728,2.527924,5579.060673,0.093536,2045838.740368,12558.572479,0.971857,965.233575,0.149735,0.016812,0.096684,4624.564888,-711.640196,-41.562723
0.424942,-0.282911,7.152414,2540.457510,-0.153733,3910325.361321,15291.342465,0.861166,12775.268952,0.546829,0.012193,0.092851,2624.526739,1070.224292,1167.258912
-0.404052,0.282122,7.164287,7400.383201,0.348005,3962293.569907,18627.240517,0.414385,8395.108124,0.191076,0.010913,0.088627,7641.452813,-1282.928748,-460.633919
-0.001784,-0.204179,4.886676,5904.020526,-0.204871,1741615.106027,2717.920457,0.774364,12029.603165,0.398207,0.014424,0.099461,6440.475467,-282.925427,2129.876852
0.032924,-0.508626,6.722832,2709.632046,-0.354775,3674149.010320,4259.401938,1.049673,13601.885022,0.531603,0.020386,0.095120,2520.130117,-264.701741,1339.579705
-0.800783,0.066964,2.665344,4925.063748,0.051345,3424326.049379,3948.481035,0.317836,19784.377223,0.152996,0.016505,0.086754,5094.463613,-768.211098,-12.380040
0.843397,-0.396766,9.493885,5114.658070,-0.234191,2438828.358857,16105.246238,1.145137,18843.052084,0.501449,0.013526,0.109035,5250.299690,2264.386969,2369.187631
0.351694,0.484107,7.206609,4499.426968,0.560000,3039936.705215,5947.175871,0.398260,3774.808277,0.454320,0.015634,0.080458,3461.505726,318.585405,-1122.456140
-0.765654,0.250542,4.434683,4134.369619,0.302713,2663163.143903,1491.736831,0.693249,7516.382018,0.435538,0.019356,0.094458,4092.488918,-1926.578014,-118.226871
-0.762283,0.480005,9.260510,4068.928654,0.487843,1250248.886699,11755.238614,1.041797,6529.092956,0.463031,0.017631,0.097677,3952.065529,-2174.764425,-248.465969
-0.732663,-0.470023,8.686488,2926.657884,-0.560000,2987690.718192,19492.810096,0.818541,12393.486130,0.184310,0.022143,0.093980,2806.816180,-753.683675,125.855540
-0.336716,0.304601,2.089648,5500.126840,0.161313,2135147.180218,2178.642383,0.897016,10867.398358,0.392997,0.022397,0.104272,6034.139577,-2168.438544,-946.250780
-0.986311,0.203238,7.928995,3355.959491,0.361101,3542502.358107,14269.052122,0.326734,5523.399856,0.473901,0.018665,0.084747,2177.668547,-763.533972,-0.300225
-0.510032,0.350410,5.864548,3469.263701,0.175228,1572535.112219,5250.956911,0.478993,20212.307021,0.524121,0.011075,0.102261,3520.331903,-2103.530633,-619.146193
0.170499,-0.101118,7.553779,6208.310463,-0.059562,2900106.507775,10396.974472,0.587190,14464.990969,0.361235,0.010203,0.086616,6236.599359,1445.510558,1067.477749
-0.975161,-0.081780,8.804123,4849.451926,-0.046755,1623766.078612,3275.125651,0.492730,20295.540943,0.518639,0.010055,0.101665,4460.117009,-3155.700420,6.371807
0.872921,0.521756,6.159280,3280.664703,0.517941,2095547.458598,16685.648918,0.379310,10057.898028,0.271264,0.010033,0.101516,3343.903652,551.709747,-840.238114
0.058461,-0.435209,4.635649,3919.148161,-0.232556,2872247.957759,11444.654931,1.221866,4425.330793,0.372472,0.012114,0.095893,3911.803870,-174.834232,1465.951606
-0.550875,0.354393,9.401569,3753.303779,0.245822,3633878.040252,2006.017213,1.036368,10708.440930,0.181594,0.013964,0.084345,3594.512669,-988.364738,-245.793090
-0.684946,0.191789,6.795504,4146.774967,0.223350,554221.459721,7114.685448,1.240672,19120.981595,0.139440,0.013299,0.113589,3698.111446,-1732.314607,-114.883200
0.110286,0.490141,8.457963,4473.709774,0.560000,2818508.597206,9462.302720,0.575484,13222.759119,0.574328,0.019657,0.088701,4067.747170,-153.292606,-1829.306348
0.840043,-0.496549,4.674107,7426.766585,-0.252970,2339495.146449,1670.867615,1.200077,8659.799564,0.136482,0.014094,0.091234,7015.616600,754.127993,1134.613308
-0.589762,-0.398852,2.226038,5479.160717,-0.284898,3078576.417441,3312.963044,0.879552,2371.769949,0.496445,0.019600,0.119325,5394.837983,-2442.947260,671.154220
-0.424363,0.263078,8.986608,4614.199108,0.343625,2831310.923250,17479.214740,1.201100,19192.371773,0.423848,0.021634,0.109165,4514.835591,-2346.430869,-688.918752
-0.305087,0.049300,6.361010,7000.920674,0.049360,3212271.426527,5299.126081,1.249412,8505.032122,0.399511,0.016304,0.110189,7765.882463,-3384.531558,-330.125175
-0.606782,0.241965,4.480086,4683.855263,0.163736,3166039.189067,16394.684050,0.471224,10353.689122,0.261253,0.021787,0.084702,4123.452400,-880.206315,-125.663786
0.132610,-0.060896,8.458711,5737.828496,-0.042631,3004440.042647,8530.760267,1.093750,16750.605722,0.307767,0.018309,0.098172,5698.110907,841.778787,514.947018
-0.360168,0.510073,8.631648,3879.939610,0.305850,2472084.778818,6766.910936,1.262014,18198.048058,0.154112,0.013158,0.112870,3570.163415,-1118.568141,-698.044591
-0.430897,0.066409,3.614087,6423.642547,0.054038,1195902.835364,15862.394177,1.092441,8932.234787,0.308312,0.020511,0.103794,6627.205703,-2534.897851,-187.425431
0.494356,0.102992,8.898591,3067.439129,0.144915,1585397.820789,7783.039399,0.595445,4675.019126,0.531612,0.013365,0.084335,2958.409258,1351.554360,-433.470859
-0.691623,0.525102,4.628823,7170.239886,0.295273,3223684.290780,8838.702087,0.428735,14035.172310,0.468209,0.018261,0.103857,7715.798785,-3427.193623,-648.467926
0.525439,-0.321702,3.150220,6118.078612,-0.307314,3074711.972922,9231.424139,0.632531,18048.944354,0.534206,0.014376,0.084535,5860.294956,2462.457099,2562.256029
-0.163917,-0.202638,7.738647,6959.902737,-0.112169,2414219.810561,14025.977447,1.233489,7683.495584,0.480124,0.018121,0.095557,6942.554019,-2454.773067,1924.724150
0.467214,0.076736,3.336102,5072.113678,0.043935,1559322.144419,2744.909081,0.885777,19541.596983,0.177476,0.012153,0.109210,5373.876732,1621.236935,-417.901842
0.230472,0.023171,6.702222,6272.188496,0.015719,3367062.893700,1779.932800,0.557726,14753.152418,0.398480,0.012615,0.118771,5760.517724,1683.235853,-214.758079
-0.655241,-0.215987,5.138313,5656.211458,-0.284477,2623294.699336,13944.700822,0.969235,11521.576351,0.150404,0.024699,0.091464,5794.721032,-1307.369739,140.442200
0.559477,-0.416784,5.608427,4261.586091,-0.560000,1522924.538888,12891.927928,0.950308,8357.647734,0.222916,0.021137,0.112302,3639.854567,496.478220,733.169691
0.091409,-0.147865,4.469663,5666.827896,-0.154615,918583.569499,2266.588895,1.206801,14631.568674,0.407193,0.021142,0.112324,5661.131522,455.580554,1660.444185
0.102565,0.444614,5.204021,5503.216211,0.287587,2800154.032823,8923.671862,1.134734,14791.402426,0.389419,0.022696,0.104765,5523.422229,-252.557409,-2170.993671
0.671581,0.177418,4.724399,4113.165846,0.187711,526766.819312,14874.841252,0.940570,16260.262555,0.222633,0.021824,0.086871,4369.084670,1299.413552,-623.187597
-0.320560,-0.529079,3.244816,4317.793836,-0.298384,2170033.538336,78.274346,0.978344,6920.150186,0.482574,0.013331,0.117924,4374.213434,-1777.134983,1493.603901
0.898533,-0.344950,5.536591,4994.008655,-0.188613,2629489.778096,7234.943903,0.857390,17567.687220,0.300880,0.014533,0.102161,5172.492206,1696.736455,1395.987544
-0.479815,0.328432,5.997858,5167.422560,0.195311,3091955.540577,14485.228233,0.725622,15494.584996,0.347693,0.019590,0.117311,4940.130330,-1739.093150,-532.823258
0.231006,0.018834,5.978483,4919.606190,0.018672,1573436.267764,2934.202588,1.086015,9232.548994,0.540919,0.016522,0.089282,4711.990244,1740.951866,-200.309509
-0.622181,-0.396654,6.644229,4078.430250,-0.414278,1957366.524737,13378.712712,1.082130,2241.793178,0.510248,0.018177,0.110785,4299.581439,-2182.836965,488.787092
-0.944987,-0.185294,3.599201,3285.699231,-0.174137,3568970.290013,16653.121261,1.277483,1319.654514,0.226023,0.012944,0.103304,3455.532154,-860.646948,7.901526
-0.886492,0.026702,7.128210,7268.312514,0.021627,876889.242298,177.768917,0.795111,14708.986118,0.150923,0.012267,0.087401,7188.720269,-2101.957268,-5.687265
-0.884109,-0.345091,2.023784,4213.888627,-0.316649,3562720.767920,15362.156600,1.037252,6493.215752,0.132426,0.012277,0.089306,4206.237223,-831.316707,39.394212
-0.398265,-0.200843,3.702977,3994.429968,-0.142531,2892321.025161,19572.659678,0.661382,1795.575214,0.147298,0.020212,0.100093,4068.825887,-445.036042,132.370019
-0.155410,0.292733,3.197597,7470.478246,0.304361,3575858.986677,1290.146227,0.991391,3234.450559,0.235222,0.011769,0.108728,8449.105578,-1376.112903,-1277.056603
-0.971130,0.102943,7.663479,7169.503616,0.062527,609613.033565,10002.537872,0.489752,10748.392206,0.213047,0.013081,0.087581,6428.154884,-1943.242339,-3.687680
0.609303,-0.409019,8.410406,5350.887839,-0.358296,2041763.618045,19277.155292,0.633443,11083.978355,0.598566,0.021374,0.090642,5088.945508,1812.252963,2441.531280
0.973378,0.362839,9.809711,4286.905009,0.327867,1939693.744040,12086.075448,1.217207,15075.621266,0.611652,0.014685,0.093190,4116.422144,2111.773800,-1804.808545
0.274996,0.127261,9.552700,2732.307914,0.219419,2400812.290426,8938.611569,0.694502,14715.971795,0.649046,0.015985,0.082968,2473.728710,943.922776,-602.101921
-0.801439,0.447503,5.433607,3010.592280,0.225626,2024247.345773,4443.262910,0.611479,18595.341133,0.590684,0.012185,0.099939,2877.501479,-2039.071583,-187.699099
-0.286195,-0.526312,2.826478,2961.087331,-0.560000,1402034.671540,6361.541678,0.596724,7859.719215,0.588896,0.018185,0.099854,2945.041864,-1006.194467,1123.422369
-0.456459,-0.592242,7.679431,6849.113450,-0.323534,2154023.416034,5611.364160,0.320371,14622.070786,0.437796,0.012950,0.083826,7042.369711,-2562.677520,1461.982416
0.102099,-0.290742,6.652642,4889.039534,-0.211034,650527.646409,17059.875392,1.164583,12541.853086,0.455256,0.024084,0.112365,4654.941242,118.085847,1759.674450
0.662174,0.436646,5.912720,5143.594720,0.494010,2894751.619848,8533.081349,1.186118,8738.364844,0.549854,0.017066,0.101332,5095.926866,1620.128440,-2449.108820
0.027365,-0.263635,7.363903,3906.936870,-0.171316,2271241.029716,10098.009260,0.439120,9925.117458,0.492165,0.014642,0.115421,3303.692039,-24.673607,1050.985254
-0.484005,-0.515212,5.829803,4919.200741,-0.560000,2595607.431154,11451.532468,0.355050,15150.840431,0.289975,0.012806,0.103965,5179.444694,-1291.450006,649.982548
